"Catalog_ID","Quantity","Name","Price","Brewery","Beer","ABV","IBU","Style","Sub.Style","Rating","Description","Last_Updated"
"VHEQMACSM7ZY7GQG6PHALGYY",24,"Little Beast Salted Honey Pie 16oz",5.5,"Little Beast Brewing","Salted Honey Pie",6.5,NA,"Red Ale","American Amber / Red","(3.72)","Salted Honey Pie This collaboration with Loretta Jean's is an auburn colored brew that provides a baked quality, with a lovely dry effervescence. This beer is wildly complementary, delivering a delightful balance to the sweetness in the local purveyor's pie. They're right next door after all! 6.5% ABV ","2020-12-04 12:45:35"
"K7KTQSPQ6XEYFRVYT5YYP7TW",22,"Baerlic Nice & Easy/Noble/Milo 16oz",3.5,"Baerlic Brewing Company","Nice & Easy",4.9,7,"Sour","Gose","(3.78)","Salted Oat Gose ","2020-12-04 12:45:35"
"ICM5A5SWO4DUUCT57SYG5TKT",24,"Heater Allen Sticke/Coastal  16oz",3.5,"Heater Allen Brewing","Sticke Alt",5.8,NA,"Pale Ale","Altbier","(3.72)","This beer harkens back to a time when beer was brewed the old, or ""Alt"" way. Sticke is a hoppier, higher alcohol version of a traditional Alt bier. Originally, back in 2013, this beer was brewed as a fundraiser for the Pink Boots Society, we liked it so much we decided to keep making it! ","2020-12-04 12:45:35"
"A67RZYI3RENPYAZKQTXFVTSC",24,"Pono Cuzzi Companion 12oz",2,"Pono Brewing Company","Cuzzi Companion Rice Lager",4.7,13,"Lager","Japanese Rice","(3.68)","Asian Lager brewed the traditional way with rice. A collaboration","2020-12-03 12:28:06"
"J3I66JPD7JKL6WFSN22OFBXD",24,"Pono D’Visionary Porter 12oz",2,"Pono Brewing Company","D'Visionary Pinot Porter",6.4,38,"Porter","Other","(3.77)","We partnered with Division Wines in SE Portland on this wonderfully balanced full-flavored porter using Pinot Noir grape pressings. ","2020-12-03 12:28:06"
"VTS2BHOCVZ5Y7W6OFKSXEPWE",48,"Boneyard Loose Ends 12oz",2,"Boneyard Beer ","Loose Ends",6.3,60,"Lager","IPL (India Pale Lager)","(3.85)","","2020-12-03 12:28:06"
"KBSDKV3A6BSI4452GDLCNHVO",22,"Ex Novo 2020 Nevermore 16oz",11,"Ex Novo Brewing","Nevermore (2020) ",12.1,NA,"Barleywine","Other","(N/A)","Our annually released Black Barleywine fermented with house smoked figs and aged in wine & whiskey barrels for one year and conditioned on cacao nibs. ","2020-12-03 12:28:06"
"UHJGQOFTWZTIVJBOO3ASY55E",21,"Andechs Vollbier Hell 500ml",4,"Klosterbrauerei Andechs","Andechser Vollbier Hell",4.8,23,"Lager","Helles","(3.56)","","2020-12-03 12:28:06"
"TFEYAP2CPIOPUYYGJYE6G3JE",12,"Prairie Mocha Noir 12oz",13,"Prairie Artisan Ales","Mocha Noir",14.2,NA,"Stout","Imperial / Double Coffee","(4.42)","Bourbon Barrel Aged Stout with coffee and natural flavors. ","2020-12-02 13:03:53"
"KIVA4IHWEKCLTNSJILKYESIP",12,"Prairie Bourbon Barrel Weekend 12oz",13,"Prairie Artisan Ales","Bourbon Barrel Aged Weekend",14.2,NA,"Stout","Imperial / Double","(4.58)","Bourbon barrel aged stout with cacao nibs, toasted coconut, vanilla, marshmallow flavor and caramel color. ","2020-12-02 13:03:53"
"UZVGA5RKLM6GMRS2SHJ6NZTE",12,"deGarde The Serine 750ml",18,"de Garde Brewing","The Serine",8.5,NA,"Farmhouse Ale","American Wild Ale","(4.1)","A Spontaneous Wild Ale Aged in Oak Barrels with Syrah Grapes","2020-12-02 13:03:53"
"6IG7KH36A3AVACT65K3WYZGC",12,"deGarde The Maison 750ml",18,"de Garde Brewing","The Maison",5,NA,"Farmhouse Ale","American Wild Ale","(4.25)","A Spontaneous Wild Ale","2020-12-02 13:03:53"
"BEVZKTTZRZ7T7W44T6NP2QYQ",12,"deGarde The Frais DDH 750ml",18,"de Garde Brewing","The Frais: DDH",5.5,NA,"Farmhouse Ale","American Wild Ale","(3.99)","A spontaneous wild ale","2020-12-02 13:03:53"
"CJWP46P5VEP64DTBTM3HCZEH",12,"Gigantic Hold Tight/Fluffy Tufts 500ml",4,"Gigantic Brewing Company","Hold Tight",6.3,NA,"IPA","American","(3.84)","Hold Tight Tropical IPA - Roaring to life with the tropical fervor of strata and citra hops, this IPA explodes with intense notes of passion fruit, grapefruit, and mandarin orange. ","2020-12-02 13:03:53"
"2FGD57NQCCXAEZBQ4TWBBH3C",23,"Stormbreaker ESB 16oz",3.75,"StormBreaker Brewing","Extra StormBreaker",5.8,50,"Pale Ale","Extra Special / Strong Bitter","(3.8)","","2020-12-02 13:03:53"
"PWSR6V3CI5E6EYZHKGVEU7JH",24,"Prairie Slush 12oz",3,"Prairie Artisan Ales","Slush",6.1,NA,"Sour","Fruited","(3.92)","Sour ale with strawberry and raspberry puree. Finished with fresh lemon and lime zest. ","2020-12-02 13:03:53"
"SOXE5IC7FRA5ETY2SDI2ELCT",24,"Stormbreaker Alterior Motive/Steambreaker/Oktoberfest 16oz",3.5,"StormBreaker Brewing","Alterior Motive",4.9,21,"Pale Ale","Altbier","(3.66)","","2020-12-02 13:03:53"
"AMXHX3GUOIK5RKG4ZS2HTSFL",24,"Stormbreaker Haze du Jour 16oz",4,"StormBreaker Brewing","Haze Du Jour",6.2,NA,"IPA","New England","(3.84)","Hazy IPA ","2020-12-02 13:03:53"
"2UWGYRKCIJCQOQUTAXARNXGE",24,"Ex Novo Eliot 16oz",3,"Ex Novo Brewing","Eliot IPA",6.6,65,"IPA","American","(3.84)","Balanced and fresh, with plenty of Cent, Simcoe, Citra and Mosaic in the dry hop. ","2020-12-02 13:03:53"
"QXOVNMBIABAZ657M7Z7YYV7Q",24,"Stormbreaker Triple Double 16oz",3.75,"StormBreaker Brewing","Triple Double",8.5,90,"IPA","Imperial / Double","(3.93)","Achieving a triple double in hoops is impressive, but achieving it in your beer is even better. With ten hop additions of three hop varietals, Mosaic, Citra, and Amarillo, this beer scores on your palate, rebounds in your nose with big aromas of grapefruit citrus and pineapple, and is assisted by the punchy, juicy citrus flavors to balance the slight upfront bitterness and big 8.5% ABV to make this a Rip City slam dunk. ","2020-12-02 13:03:53"
"WAMR775VVXDI64FNKDVOQODR",24,"Stormbreaker Mississippi Red 16oz",3.5,"StormBreaker Brewing","Mississippi Red",5.8,29,"Red Ale","American Amber / Red","(3.65)","An homage to our street we now call home, this Citra dry hopped Red gives the appearance of an IPA on the nose, with hops apparent on the palate, but balanced with caramel flavors for a smooth finish. Red perfection! ","2020-12-02 13:03:53"
"DXSKJNI5MZE6OO6ORPO67BGB",8,"Pinkus Munster Alt 500ml",3.75,"Brauerei Pinkus Müller","Original Pinkus Alt / Münster Alt",5.1,22,"Pale Ale","Altbier","(3.33)","Pinkus Alt wird aus Bioland Malz, obergäriger Hefe, Hopfen und erstklassigem Brauwasser nach altbewährtem Brauverfahren, streng nach dem Deutschen Reinheitsgebot hergestellt. Durch lange Lagerung erhält Pinkus Alt seinen erfrischenden weinähnlichen Charakter und zählt durch seinen Gehalt an natürlicher Milchsäure zu den bekömmlichsten Bieren mit einer besonderen Note. Kenner sagen darum zu Recht: ""Pinkus Alt, das Richtige"". ","2020-12-02 13:03:53"
"AMKL2XFS6KBUOSDUCIBRCZBR",24,"Aslin Business Showers 16oz",4,"Aslin Beer Company","Business Showers",5.2,NA,"Pale Ale","American","(3.83)","This one's drenched in flavor and aroma from a dry-hop treatment of Centennial, Chinook, Simcoe & Columbus. Soak your tastebuds in notes of pine, citrusy grapefruit & mellow grass. This Pale Ale gets it done at 5.0% ABV. Business Showers will be here to satisfy you, even when your real showers have lost that extra pizzazz. ","2020-12-01 13:30:12"
"PK6WIJ5FTNNNEZWQWQ5V26IV",24,"Aslin Baby Shark 16oz",4,"Aslin Beer Company","Baby Shark",5.5,NA,"IPA","American","(3.95)","Citra Dry-hopped IPA ","2020-12-01 13:30:12"
"34XS3AMA2AQBID7XFZYS37MI",23,"Aslin Wraparound Eyes 16oz",5,"Aslin Beer Company","Wraparound Eyes",8.3,NA,"IPA","Imperial / Double","(4.1)","DIPA Brewed with Sauvignon Blanc Grape Juice ","2020-12-01 13:30:12"
"N4XIMQKAUWAHZZSTDLQZTIZT",24,"Aslin Green Hell 16oz",4,"Aslin Beer Company","Green Hell",6.5,NA,"IPA","New England","(4)","","2020-12-01 13:30:12"
"ZG52G2FKCT52VSQ5LA7FFETR",23,"Lumberbeard Fruited Love Project 16oz",4.75,"Lumberbeard Brewing","Fruited Love Project",6.8,NA,"Sour","Fruited","(4.2)","Brewed in collaboration with For the Love of God and Project Craft this sour has loads of blackberry, peach and tangerine as well as a nice addition of vanilla and lactose to round it out. ","2020-12-01 13:30:12"
"O5BPQEV3ORDVJIKO7QAVEVUJ",24,"Brewing Projekt Rawr 16oz",3.75,"The Brewing Projekt","RAWR",7,NA,"IPA","New England","(4.11)","","2020-12-01 13:30:12"
"C5ND2KHKNMTCZUT5T2QV3O7J",12,"Beachwood The Blendery For the Love of Guava 500ml",14.5,"Beachwood Blendery","For the Love of Guava",6.2,NA,"Lambic","Fruit","(3.96)","","2020-12-01 13:30:12"
"A443NUR2UW5WLUZRXZ4BJWEC",40,"Brewing Projekt Puff Tart XL Peach Mango Plum 16 oz",5,"The Brewing Projekt","Puff Tart XL - Peach, Mango, Plum",6.29,NA,"Sour","Fruited","(N/A)","Imperial Fruited Sour Ale w/ Peach, Mango, Plum & Marshmallow Flavor ","2020-12-01 13:30:12"
"SWKTASF42UFSBXSKA7N7TLWB",44,"Brewing Projekt What the French 16oz",4.5,"The Brewing Projekt","What the French?!",9.5,NA,"Stout","Imperial / Double Milk","(4.09)","Imperial Stout with milk sugar, cinnamon, maple & vanilla. ","2020-12-01 13:30:12"
"KVOLZTK52SUMV4VBO5LB3KOF",18,"Fremont Head Full Of Dynomite 16oz",3.5,"Fremont Brewing","Head Full of Dynomite",6.8,85,"IPA","New England","(3.97)","Head Full of Dynomite (HFOD) is an ongoing series of hazy IPAs, each one different from the one before.","2020-12-01 13:30:12"
"U6C6O2PG4H24IQDU2JSEGDXC",1,"Ex Novo Quinque 500ml",11,"Ex Novo Brewing","Quinque",6.7,NA,"Farmhouse Ale","Saison","(4.1)","Our 5 year anniversary beer is an oak aged tart saison 100% spontaneously fermented on Malbec grapes from the Columbia River Gorge. ","2020-12-01 13:30:12"
"M776C56GHDJX2LCZRJ5CROWT",1,"Brothers Cascadia Cadenza 500ml",12,"Brothers Cascadia Brewing","Cadenza - The Chromatic Series ",6,NA,NA,"Golden Ale","(4.09)","“In this beer we stripped back the layers and let the character of Brettanomyces perform on its own. All the other components in this ensemble fade back to give way to Brett’s roaring lead. Combining impressions of citrus, floral and pepper, this tasty solo hits on all the right notes and will keep jamming in the bottle until you’re ready to experience this instant classic.” ","2020-12-01 13:30:12"
"3TIHJ4QIDC6DW2NB5HKNBHV2",1,"Ale Apoth Sahalie 375ml",14,"The Ale Apothecary","Sahalie",9.73,NA,"Farmhouse Ale","American Wild Ale","(4.31)","SAHALIE is the flagship brand of The Ale Apothecary, brewed year-round of malted barley & wheat and Goschie Farms Cascade Hops. Hop bitterness and acid produced by our house lactobacillus culture provide the balance to the malt and oak structure of the beer. She spends up to 1 year in our oak barrels during a long, relaxed fermentation prior to a month-long dry-hopping (yes, in oak barrels!). Our sensory experience is a tropical & citrus fruit nose of apricots, pineapple, and orange produced from yeast esters and hop oils. The palate is tart and pithy, combining earthy and herbal undertones that evolve as the beer warms & opens up within your glass. ","2020-12-01 13:30:12"
"DFRPJ2SSWW7JYB5MFMVLANBP",1,"Adroit Theory All I See Is Carrion 22oz",12,"Adroit Theory","All I See Is Carrion (Ghost 804)",12,29,"Brown Ale","Belgian Quadrupel","(4.04)","Classic Quadruple with Intensely Bold Malt Forward Body. Dark Sugar-like Qualities with Familiar Belgian-style Esters. Creamy Mouthfeel with Rich, Semi-Sweet Finish ","2020-12-01 13:30:12"
"LIDTUUBFPBGY5A6TDSWADWNK",1,"Goose Island Class Of 88 750ml",10,"Deschutes Brewery","Class of '88 Belgian Style Ale",10.9,17,"Pale Ale","Belgian Strong Golden Ale","(3.87)","This is the third and final creation in the Class of ’88 Collaboration Series, a number of commemorative beers to celebrate the 25th anniversary of craft breweries around the country, brewed by Deschutes Brewery and Goose Island Beer Company. This exotic beer was brewed with Michigan Riesling and Oregon Pinot Noir grapes, hops from Mt. Hood and pilsner malt – all aged in barrels that previously held Muscat wine in them for 10 years. Like all the Class of ’88 beers, each brewery will produce its own version of the brew in bottles and draft. ","2020-12-01 13:30:12"
"IORU7KHGJNYBPBKQXQN5RRMQ",1,"Ale Apothecary El Cuatro 375ml",14,"The Ale Apothecary","El Cuatro",10.11,NA,"Farmhouse Ale","American Wild Ale","(4.24)","EL CUATRO is made of barley and caramel malts co-mingling with lactobacillus and brettanomyces. After brewing and conditioning, the beer is transferred into brandy barrels to age for up to a year during an extended Brettanomyces Lambicus fermentation. Prior to bottling, the beer is blended with a small portion of year-old SAHALIE. The only hops added to this beer arrive from the aged SAHALIE. ?The brandy barrels and wild yeast fermentation give EL CUATRO a plum & cherry fruitiness balanced by the slight toast of the malt body. ","2020-12-01 13:30:12"
"PGLGJW2RZYE4RTXMYS6YLML6",1,"Deschutes Dissident Marionberry 500ml",15,"Deschutes Brewery","The Dissident Marionberry (2019)",11.7,NA,"Sour","Flanders Oud Bruin","(3.93)","","2020-12-01 13:30:12"
"7T3FKJK2A5JLAL4NHR7NEAOZ",1,"Oxbow Punch Brook 500ml",14,"Oxbow Brewing Company","Punch Brook",7,NA,"Farmhouse Ale","Other","(4.03)","Punch Brook is an unfiltered farmhouse lager that was inoculated with Oxbow’s house cultures and aged on raspberries. This bright and joyous beer was created to celebrate the marriage of Tim Adams and Birch Hincks. ","2020-12-01 13:30:12"
"O7AWDTSFAKBYKH2VODNAKSEI",1,"Oxbow Catalyst 500ml",17,"Oxbow Brewing Company","Catalyst",8.5,NA,"Farmhouse Ale","Saison","(4.18)","Barrel-aged mixed-fermentation farmhouse ale brewed with estate honey. ","2020-12-01 13:30:12"
"H6JLUVLCDYK6GPWW6YU4X2BT",1,"Crooked Stave 2014 Motif Reserva 375ml",20,"Crooked Stave Artisan Beer Project","Motif Reserva (2014) ",8.92,NA,"Sour","Other","(4.3)","Dark Belgian Style Sour Ale aged in Sherry Barrels (December 2014 Release) ","2020-12-01 13:30:12"
"DJESQVOLXSJSV24QDOVW2CIX",1,"Great Divide Woodwerks 12oz",9,"Great Divide Brewing Company","Wood Werks Barrel Series #3: Imperial Rye Brown",12.6,NA,"Brown Ale","Imperial / Double","(4.2)","Aged in 10-year rye whiskey barrels for over 13 months, this imperial brown rye ale was brewed with copious amounts of malted and flaked rye, accentuating spicy and bready notes. The complex malt bill, paired with spirited characteristics from the aging process, makes for a smooth and full-bodied finish. ","2020-12-01 13:30:12"
"CFB2MBVMJQWMVZLORSRKIZLH",1,"Oakshire X Tenth Anniversary 750ml",12,"Oakshire Brewing","Oakshire X 10th Anniversary",5.5,20,"Sour","Other","(3.99)","For our tenth anniversary, we carefully selected our most unique and highly expressive wild barrels. Our Cuvee Blend consists of three distinct threads: Farmhouse Golden with wine grapes, Brett Table Saison, and Biere de Garde. Sunset orange in appearace, the nose evokes tropical fruit and wild rose petals. Dry on the palate with complex acidity, fruitness, and a touch of oak, X represents ten years of brewing evolution and community at Oakshire. Thank you from the bottom of our glasses and here's to ten more! ","2020-12-01 13:30:12"
"L37XWZ3XXOIPZ5ZGLFN4ENA2",1,"Standard Antimoon 375ml",9,"Standard Brewing","Antimoon",NA,NA,"Farmhouse Ale","American Wild Ale","(3.97)","An ale aged 6 months in port barrels selected by Westland Distillery and refermented in the bottle with brettanomyces. ","2020-12-01 13:30:12"
"YHGVJMYR7WZUKZCLSO54A2SU",24,"Stone Neverending Haze 16oz",2.5,"Stone Brewing","Stone Neverending Haze IPA",4,35,"IPA","Session / India Session Ale","(3.69)","There’s a lot ‘neverending’ about IPAs around Stone. Beginning with Stone IPA being one of the very first and most popular West Coast style IPAs on the planet, to our celebrated explorations of double IPAs, session IPAs, fruited IPAs and ultra-fresh triple IPAs, they’re an integral part of our legacy. Plus there’s the oft-said (but not actually true) comments from some that “All Stone does is IPAs.” Ha! Yes, we may love them passionately and perpetually be on a quest for IPA nirvana, but this particular one actually happened onto the scene to aid in your noble pursuit of neverending good times. ","2020-11-28 13:10:19"
"FREHPW52RLRII4OOZMRILFJZ",2,"Goose Island 2020 Bourbon County 500ml",15,"Goose Island Beer Co.","Bourbon County Brand Stout (2020) 14.6% ",14.6,60,"Stout","Imperial / Double","(4.51)","The Original Bourbon Barrel aged Imperial Stout. Our primary focus every year is to make this beer the best that it’s ever been, with the best ingredients, which includes the finest of bourbon whiskey barrels. This year’s Bourbon County Stout is aged in a mix of bourbon barrels from a variety of whiskey distilleries. Barrel-aged for a year to develop the complexity that only time can provide, Bourbon County Stout boasts a unique blend of flavors such as fudge, vanilla and caramel — topped off with a rich, complex mouthfeel.","2020-11-28 13:10:19"
"C2HHZKMFUJFCW5DC7ORRZJTZ",27,"Rosenstadt Ur Weiss 500ml",4.5,"Rosenstadt Brewery","Ur-Weiss",5.6,18,NA,"Dunkelweizen","(N/A)","Hearty enough for cooler months, Rosenstadt Ur-Weiss is a rich amber-colored Bavarian wheat ale. Dark fruit and a malty sweetness gives way to a bubbly effervescence and a quenching finish. Banana and clove notes, typical of the style, tie the elements together. ","2020-11-28 13:10:19"
"LZVZ3UPCYHVIPAVRPLX4HNVK",11,"Buoy Decapitator 500ml",10,"Buoy Beer Company","The Decapitator",8.5,34,"Bock","Doppelbock","(3.91)","Brewed with intention and diligence, our Decapitator Doppelbock harkens back to the traditions of Monastic Germany. Big malt aromatics lead with toasty graham cracker, toffee and fig. Smooth and sneaky, supported by warming alcohol notes and subtle stone fruit esters. ","2020-11-28 13:10:19"
"SWZLHCDKML6SFOFQDUECC4DT",24,"Hair Of The Dog Adam 12oz",6,"Hair of the Dog Brewing Company","Adam",10,50,NA,"Adambier","(3.95)","Adam is a recreation of a historic beerstyle. Originally made in Dortmunder, Germany, it was the first beer I produced when I opened Hair of the Dog. Rich in flavor, Adam is best served as a dessert beer. It is great with chocolate or cigars, or just a warm fire and good company. It has 10% alcohol by volume and 50 IBUs. (Click on the picture for a larger view.) Wondering about the age of your Adam? Check the Adam vintage guide. ","2020-11-28 13:10:19"
